Equipment_ID,Type,Site_ID,Engine_Hours/Day,Idle_Hours/Day,Fuel_Level (%),Distance_Covered/Day (km),Equipment_Health (%),Current_Contract_ID,Last_Operator_ID,Latitude,Longitude,Maintenance_Status,Utilization (%),Status,Expected_Site_ID,Contract_End_Status,Anomaly_Type,Anomaly_Flag
EQ00188,Backhoe Loader,S047,10.2,1.9,87,19.0,89,C1222,OP0299,13.13313,80.112277,Good,78,Running,S047,Active,Normal,0
EQ00189,Excavator,S139,10.8,0.7,61,30.9,94,C9498,OP0447,13.317266,80.319868,Good,84,Running,S139,Active,Normal,0
EQ00190,Excavator,S012,10.4,1.3,86,14.1,87,C9845,OP1015,12.753745,80.059722,Good,83,Running,S012,Active,Normal,0
EQ00191,Bulldozer,S014,8.6,0.4,5,18.0,81,C6788,OP0312,13.048939,80.217712,Due Soon,87,Running,S014,Active,Fuel Anomaly,1
EQ00192,Skid Steer Loader,S118,8.4,2.8,59,29.4,90,C1395,OP0050,12.72226,80.099715,Good,97,Running,S118,Active,Normal,0
EQ00193,Motor Grader,S108,9.6,2.1,68,12.5,91,C1825,OP0563,12.981234,79.994051,Good,94,Running,S108,Active,Normal,0
EQ00194,Backhoe Loader,S126,10.7,1.5,52,34.7,84,C1200,OP0579,13.209333,80.273969,Good,97,Running,S126,Active,Normal,0
EQ00195,Skid Steer Loader,S051,6.3,1.5,86,38.3,97,C4072,OP0237,13.109633,80.327329,Good,95,Running,S051,Active,Normal,0
EQ00196,Wheel Loader,S010,5.5,2.0,91,35.1,89,C1852,OP0558,12.756245,80.126494,Good,82,Running,S010,Active,Normal,0
EQ00197,Wheel Loader,S008,8.0,0.4,92,24.7,89,C9369,OP0574,13.311289,80.022259,Good,88,Running,S008,Active,Normal,0
EQ00198,Backhoe Loader,S127,9.5,0.2,56,18.3,82,C4453,OP0997,13.245364,80.071339,Good,78,Running,S127,Active,Normal,0
EQ00199,Skid Steer Loader,S147,10.5,2.6,38,34.1,92,C2862,OP1061,13.064864,80.269918,Due Soon,89,Running,S147,Active,Normal,0
EQ00200,Dump Truck,S062,9.6,0.8,76,14.4,93,C2153,OP0711,13.191899,80.231306,Good,80,Running,S062,Active,Normal,0
EQ00201,Wheel Loader,S002,7.2,3.0,55,12.6,94,C2936,OP1186,12.894935,79.981534,Due Soon,91,Running,S002,Active,Normal,0
EQ00202,Wheel Loader,S043,5.7,2.8,91,36.8,80,C8148,OP0882,13.020369,80.349481,Good,70,Running,S043,Active,Normal,0
EQ00203,Motor Grader,S114,10.0,1.2,90,29.1,97,C2908,OP0965,12.949945,80.055576,Good,78,Running,S114,Active,Normal,0
EQ00204,Motor Grader,S014,9.2,0.1,38,32.7,28,C8602,OP0558,13.120272,80.193041,Overdue,86,Maintenance,S014,Active,Maintenance Overdue,1
EQ00205,Bulldozer,S039,5.7,0.5,78,19.6,89,C5793,OP0671,12.971392,80.095403,Good,79,Running,S039,Active,Normal,0
EQ00206,Wheel Loader,S026,9.7,1.7,50,36.6,88,C8115,OP0081,13.032909,80.375594,Good,88,Running,S026,Active,Normal,0
EQ00207,Dump Truck,S012,8.9,1.6,56,23.4,93,C5630,OP1088,13.307452,80.270593,Good,93,Running,S012,Active,Normal,0
EQ00208,Excavator,S065,5.9,0.4,90,29.0,84,C8087,OP0058,12.805088,80.001099,Good,97,Running,S065,Active,Normal,0
EQ00209,Skid Steer Loader,S055,10.0,0.4,71,15.5,28,C4101,OP0153,13.034884,80.318348,Overdue,73,Maintenance,S055,Active,Maintenance Overdue,1
EQ00210,Bulldozer,S006,10.5,0.2,45,35.1,98,C5803,OP0225,12.879624,80.244107,Good,91,Running,S006,Active,Normal,0
EQ00211,Dump Truck,S025,6.5,1.3,88,38.5,87,C3166,OP0055,12.975266,80.011136,Due Soon,95,Running,S025,Active,Normal,0
EQ00212,Wheel Loader,S143,10.7,2.9,84,16.8,83,C6392,OP0163,13.302307,79.950145,Good,77,Running,S143,Active,Normal,0
EQ00213,Bulldozer,S150,9.8,2.2,55,23.8,97,C3827,OP0715,13.128642,80.023527,Good,71,Running,S150,Active,Normal,0
EQ00214,Excavator,S067,7.4,0.1,82,33.6,98,C6704,OP0679,12.855942,80.159031,Good,79,Running,S067,Active,Normal,0
EQ00215,Excavator,S123,6.8,1.0,79,39.1,96,C7266,OP0304,13.276249,80.116295,Good,83,Running,S084,Active,Wrong Site,1
EQ00216,Dump Truck,S067,6.3,0.4,72,35.3,94,C2715,OP0908,13.23471,80.343958,Due Soon,74,Running,S067,Active,Normal,0
EQ00217,Motor Grader,S092,7.2,1.7,92,34.1,98,C9603,OP0987,13.298454,80.228877,Good,77,Running,S092,Active,Normal,0
EQ00218,Skid Steer Loader,S002,10.2,0.1,73,18.4,81,C6576,OP0662,12.723906,80.011757,Good,77,Running,S002,Active,Normal,0
EQ00219,Skid Steer Loader,S119,9.2,1.8,41,31.0,91,C9787,OP0460,13.289101,80.390707,Good,95,Running,S119,Active,Normal,0
EQ00220,Backhoe Loader,S064,7.5,1.4,89,28.2,84,C7602,OP0239,13.314777,80.155076,Good,82,Running,S064,Active,Normal,0
EQ00221,Wheel Loader,S110,6.8,1.0,75,32.3,91,C8192,OP0077,12.936759,80.323897,Good,83,Running,S110,Active,Normal,0
EQ00222,Wheel Loader,S066,10.0,1.2,72,19.9,97,C7165,OP0845,12.883862,80.099479,Good,83,Running,S066,Active,Normal,0
EQ00223,Backhoe Loader,S128,7.2,2.6,50,21.4,97,C5722,OP1005,12.900892,80.251808,Good,78,Running,S128,Active,Normal,0
EQ00224,Bulldozer,S031,9.1,1.9,88,21.1,98,C5279,OP0629,12.78607,80.167193,Due Soon,80,Running,S031,Active,Normal,0
EQ00225,Bulldozer,S126,9.1,0.4,67,28.6,100,C9648,OP0840,13.039473,80.269353,Good,93,Running,S126,Active,Normal,0
EQ00226,Backhoe Loader,S149,9.5,1.5,94,29.3,95,C6632,OP0590,13.270433,80.360147,Good,95,Running,S149,Active,Normal,0
EQ00227,Backhoe Loader,S108,8.4,1.1,64,18.7,90,C8923,OP0204,12.993631,80.301992,Good,78,Running,S108,Active,Normal,0
EQ00228,Bulldozer,S099,8.8,0.3,60,27.5,93,C1354,OP0143,13.05708,80.331889,Due Soon,95,Running,S099,Active,Normal,0
EQ00229,Skid Steer Loader,S149,7.2,0.6,89,24.4,88,C8166,OP0995,13.052697,80.392538,Good,81,Running,S149,Active,Normal,0
EQ00230,Motor Grader,S088,8.9,0.5,47,32.1,98,C3668,OP0423,12.81789,80.360588,Good,73,Running,S088,Active,Normal,0
EQ00231,Bulldozer,S147,6.1,2.5,40,30.9,96,C4316,OP0560,12.852624,80.263797,Good,79,Running,S147,Active,Normal,0
EQ00232,Backhoe Loader,S137,5.2,2.0,63,23.7,100,C8625,OP0716,12.960432,80.000375,Good,78,Running,S137,Active,Normal,0
EQ00233,Motor Grader,S041,7.5,0.9,76,25.6,82,C6647,OP0066,12.796159,80.371402,Good,73,Running,S041,Active,Normal,0
EQ00234,Bulldozer,S095,6.7,2.3,46,33.0,81,C1196,OP0028,13.063309,80.338866,Good,78,Running,S095,Active,Normal,0
EQ00235,Wheel Loader,S114,5.8,0.7,60,31.7,81,C5568,OP0902,13.200897,80.302383,Due Soon,75,Running,S114,Active,Normal,0
EQ00236,Motor Grader,S024,8.3,1.3,57,16.7,87,C1919,OP0704,13.333154,80.116039,Due Soon,92,Running,S024,Active,Normal,0
EQ00237,Excavator,S055,6.4,2.6,50,23.6,94,C3003,OP0947,12.747449,80.198688,Good,95,Running,S055,Expired,Contract Expired,1
EQ00238,Motor Grader,S025,7.2,1.6,61,36.0,96,C9692,OP0561,13.151574,80.047295,Good,92,Running,S025,Active,Normal,0
EQ00239,Dump Truck,S039,5.5,0.3,94,17.9,96,C7171,OP0835,13.170394,80.011402,Good,90,Running,S039,Active,Normal,0
EQ00240,Motor Grader,S046,8.3,0.5,53,12.9,100,C4877,OP0098,13.120977,80.114917,Good,95,Running,S046,Active,Normal,0
EQ00241,Excavator,S058,7.7,2.6,43,17.0,83,C2510,OP0669,12.798902,80.152872,Good,66,Running,S058,Active,Normal,0
EQ00242,Bulldozer,S138,6.3,1.0,80,30.6,82,C4047,OP0797,13.121423,80.065145,Good,90,Running,S138,Active,Normal,0
EQ00243,Skid Steer Loader,S101,8.6,0.2,41,24.4,100,C8927,OP1140,12.835223,80.206302,Good,70,Running,S094,Active,Wrong Site,1
EQ00244,Skid Steer Loader,S127,5.5,1.9,67,19.6,88,C1489,OP1123,12.72952,80.093501,Good,69,Running,S127,Active,Normal,0
EQ00245,Motor Grader,S056,6.2,0.0,91,33.5,84,C9148,OP0139,13.302642,80.060152,Due Soon,69,Running,S056,Active,Normal,0
EQ00246,Skid Steer Loader,S053,5.2,0.1,87,165.0,98,C1464,OP0136,12.793721,80.393091,Good,98,Running,S053,Active,Distance Spike,1
EQ00247,Skid Steer Loader,S037,8.2,0.7,45,16.8,84,C7615,OP0264,12.734352,80.302661,Good,83,Running,S037,Active,Normal,0
EQ00248,Backhoe Loader,S086,9.4,1.9,72,24.7,91,C6230,OP0320,12.816221,80.217683,Good,65,Running,S086,Active,Normal,0
EQ00249,Wheel Loader,S046,9.6,2.9,93,35.0,100,C7332,OP0394,12.910885,80.138121,Good,87,Running,S046,Active,Normal,0
EQ00250,Bulldozer,S074,9.8,0.7,46,38.1,86,C4723,OP0566,12.828849,80.30868,Good,70,Running,S074,Active,Normal,0
EQ00251,Backhoe Loader,S104,5.8,2.1,62,25.9,97,C1551,OP0852,13.102621,80.391244,Good,77,Running,S104,Active,Normal,0
EQ00252,Motor Grader,S124,5.7,2.6,92,39.5,81,C8983,OP0202,13.259043,80.366922,Due Soon,67,Running,S124,Active,Normal,0
EQ00253,Skid Steer Loader,S089,6.0,2.8,51,25.5,95,C7810,OP0459,12.757371,80.161808,Good,79,Running,S089,Active,Normal,0
EQ00254,Excavator,S047,6.7,0.3,82,34.4,96,C4674,OP0807,12.994456,80.115593,Good,88,Running,S047,Active,Normal,0
EQ00255,Motor Grader,S071,5.2,2.5,85,29.2,98,C2870,OP1066,13.042506,80.188394,Good,95,Running,S071,Active,Normal,0
EQ00256,Skid Steer Loader,S076,10.1,1.2,79,27.8,91,C5528,OP0829,13.066117,80.301742,Good,77,Running,S076,Active,Normal,0
EQ00257,Wheel Loader,S129,10.8,1.4,43,23.2,88,C8037,OP0838,12.781917,80.044255,Good,70,Running,S129,Active,Normal,0
EQ00258,Dump Truck,S145,5.1,0.1,76,30.2,94,C3284,OP0509,13.126361,80.287947,Good,93,Running,S145,Active,Normal,0
EQ00259,Motor Grader,S042,5.7,1.5,5,18.0,97,C3549,OP1112,13.290715,80.217234,Good,95,Running,S042,Active,Fuel Anomaly,1
EQ00260,Wheel Loader,S056,5.0,0.0,5,18.0,85,C3951,OP1092,12.811225,80.152789,Good,95,Running,S056,Active,Fuel Anomaly,1
EQ00261,Motor Grader,S143,10.0,1.6,73,22.8,84,C8030,OP0647,13.273528,79.952291,Good,70,Running,S143,Active,Normal,0
EQ00262,Dump Truck,S054,10.2,2.8,64,23.1,98,C9219,OP0647,12.857452,80.350011,Due Soon,98,Running,S054,Active,Normal,0
EQ00263,Motor Grader,S121,6.5,0.1,84,25.1,84,C7898,OP0340,12.971083,80.266097,Good,80,Running,S121,Active,Normal,0
EQ00264,Excavator,S087,11.0,2.8,85,14.6,82,C7499,OP0895,13.241389,80.094553,Good,97,Running,S087,Active,Normal,0
EQ00265,Bulldozer,S073,9.5,0.2,44,165.0,83,C4184,OP0337,13.063292,80.365228,Good,98,Running,S073,Active,Distance Spike,1
EQ00266,Backhoe Loader,S027,5.1,2.8,78,36.8,94,C9101,OP0107,13.11432,80.147245,Good,90,Running,S027,Active,Normal,0
EQ00267,Backhoe Loader,S005,9.9,1.2,80,26.1,92,C4841,OP0009,12.764046,80.275072,Due Soon,88,Running,S005,Active,Normal,0
EQ00268,Dump Truck,S128,10.7,1.7,46,34.7,95,C5622,OP0969,13.115058,80.160352,Good,90,Running,S128,Active,Normal,0
EQ00269,Motor Grader,S115,8.0,1.5,54,25.4,93,C6945,OP0335,13.237604,80.388834,Good,83,Running,S115,Active,Normal,0
EQ00270,Bulldozer,S139,5.9,2.1,50,38.5,92,C1325,OP1199,13.225923,80.381826,Good,69,Running,S139,Active,Normal,0
EQ00271,Motor Grader,S088,6.5,2.5,94,38.1,28,C5013,OP1149,13.090485,80.298213,Overdue,67,Maintenance,S088,Active,Maintenance Overdue,1
EQ00272,Wheel Loader,S016,9.1,1.4,84,34.2,89,C2062,OP0814,12.904487,80.081939,Good,78,Running,S016,Active,Normal,0
EQ00273,Skid Steer Loader,S092,10.9,2.2,82,13.9,81,C2718,OP0380,12.961354,80.274292,Good,82,Running,S092,Active,Normal,0
EQ00274,Dump Truck,S049,10.4,1.2,74,20.3,100,C7552,OP0175,12.71665,80.158138,Good,79,Running,S049,Active,Normal,0
EQ00275,Wheel Loader,S046,5.3,2.2,49,26.4,88,C9052,OP0406,13.209415,80.325074,Good,84,Running,S046,Active,Normal,0
EQ00276,Wheel Loader,S055,6.1,0.9,95,39.2,100,C9387,OP0192,13.052498,80.328766,Good,70,Running,S055,Active,Normal,0
EQ00277,Backhoe Loader,S025,7.1,0.2,63,35.9,82,C6867,OP0420,12.893187,80.172028,Good,84,Running,S025,Active,Normal,0
EQ00278,Dump Truck,S133,6.4,1.4,76,24.7,94,C7669,OP0761,12.869205,80.226093,Due Soon,86,Running,S133,Active,Normal,0
EQ00279,Bulldozer,S042,5.4,1.3,49,16.8,83,C5078,OP0194,12.815553,80.189077,Good,98,Running,S042,Active,Normal,0
EQ00280,Excavator,S069,10.7,1.8,43,37.4,87,C3252,OP0626,13.085377,80.211669,Due Soon,71,Running,S069,Active,Normal,0
EQ00281,Bulldozer,S055,5.4,2.6,54,23.1,96,C3647,OP0291,13.217777,80.200488,Good,96,Running,S055,Active,Normal,0
EQ00282,Wheel Loader,S030,9.5,0.5,43,23.5,100,C2429,OP1007,13.307792,80.056009,Due Soon,94,Running,S030,Active,Normal,0
EQ00283,Motor Grader,S126,10.1,0.2,80,33.1,92,C3338,OP0551,13.210738,80.122554,Good,93,Running,S126,Active,Normal,0
EQ00284,Skid Steer Loader,S059,6.5,1.2,72,18.3,84,C3860,OP1030,13.211806,80.357211,Good,90,Running,S059,Active,Normal,0
EQ00285,Backhoe Loader,S022,7.1,1.6,91,12.4,84,C5615,OP0879,12.722716,79.96594,Good,69,Running,S022,Active,Normal,0
EQ00286,Bulldozer,S113,7.3,0.0,35,29.5,100,C2017,OP1058,13.056938,80.209748,Due Soon,84,Running,S113,Active,Normal,0
EQ00287,Bulldozer,S069,0.5,22.0,56,19.3,84,C8740,OP0570,13.003267,80.29838,Good,5,Idle,S069,Active,High Idle,1
EQ00288,Motor Grader,S032,6.9,2.2,89,15.0,94,C8945,OP0038,13.294994,80.043444,Good,85,Running,S032,Active,Normal,0
EQ00289,Motor Grader,S040,8.6,2.8,61,13.9,82,C7153,OP0657,13.347199,80.086348,Good,75,Running,S040,Active,Normal,0
EQ00290,Bulldozer,S119,5.6,2.2,92,32.9,99,C6893,OP0960,13.142421,79.981668,Overdue,70,Running,S119,Active,Normal,0
EQ00291,Skid Steer Loader,S095,6.3,0.5,78,25.6,92,C4972,OP0996,12.841294,80.131014,Good,86,Running,S095,Active,Normal,0
EQ00292,Bulldozer,S058,6.3,0.5,44,30.5,92,C4740,OP1134,12.898371,80.372783,Due Soon,75,Running,S058,Active,Normal,0
EQ00293,Skid Steer Loader,S051,9.5,1.6,81,14.0,85,C3626,OP0943,12.766764,80.358906,Good,73,Running,S051,Active,Normal,0
EQ00294,Wheel Loader,S111,11.0,0.2,46,19.6,84,C2472,OP0889,13.178882,80.262849,Good,65,Running,S111,Active,Normal,0
EQ00295,Bulldozer,S097,7.6,2.5,56,38.7,84,C6034,,13.212649,80.222478,Good,69,Running,S097,Active,Missing Operator,1
EQ00296,Bulldozer,S073,10.8,0.2,84,22.8,89,C2560,OP0284,13.30749,79.953998,Good,83,Running,S073,Active,Normal,0
EQ00297,Wheel Loader,S092,10.0,3.0,53,25.0,98,C5817,OP1150,13.193035,80.131699,Good,75,Running,S092,Active,Normal,0
EQ00298,Dump Truck,S103,9.3,0.7,84,31.2,86,C6935,OP0325,13.134213,80.121418,Good,95,Running,S103,Active,Normal,0
EQ00299,Dump Truck,S131,5.2,0.2,69,27.5,82,C2112,OP0401,12.897356,80.159454,Due Soon,72,Running,S131,Active,Normal,0
EQ00300,Dump Truck,S113,8.7,2.0,95,31.7,94,C6227,OP0140,12.775482,80.18895,Good,66,Running,S113,Active,Normal,0
EQ00301,Dump Truck,S062,6.8,0.3,35,38.9,89,C2462,OP0959,13.113307,80.037364,Good,90,Running,S062,Active,Normal,0
EQ00302,Wheel Loader,S118,5.9,2.9,44,33.0,98,C5460,OP1172,12.88058,80.091896,Good,96,Running,S118,Active,Normal,0
EQ00303,Backhoe Loader,S026,8.6,0.1,88,20.8,91,C6928,OP1080,12.804448,80.270665,Good,70,Running,S026,Expired,Contract Expired,1
EQ00304,Skid Steer Loader,S082,6.5,2.1,5,18.0,82,C5367,OP0878,13.150021,80.211871,Good,96,Running,S082,Active,Fuel Anomaly,1
EQ00305,Skid Steer Loader,S061,0.5,22.0,76,34.2,86,C3734,OP0495,12.854654,80.187318,Good,5,Idle,S061,Active,High Idle,1
EQ00306,Bulldozer,S090,8.0,1.1,66,33.4,89,C6745,OP0521,12.886246,80.096774,Due Soon,70,Running,S090,Active,Normal,0
EQ00307,Excavator,S108,5.4,1.8,90,30.9,86,C7465,OP0015,12.742406,79.991048,Good,81,Running,S108,Active,Normal,0
EQ00308,Excavator,S056,9.2,1.5,84,36.8,83,C5298,OP0344,13.051223,80.25122,Good,68,Running,S056,Active,Normal,0
EQ00309,Motor Grader,S075,10.5,2.2,42,15.8,94,C2369,OP0681,13.212348,80.02316,Good,79,Running,S075,Active,Normal,0
EQ00310,Motor Grader,S038,8.2,16.0,35,36.2,88,C2716,OP1014,12.73588,80.16243,Good,8,Idle,S038,Active,Low Utilization,1
EQ00311,Wheel Loader,S113,7.8,0.3,93,15.0,90,C4622,OP0622,12.941436,80.150574,Due Soon,84,Running,S113,Active,Normal,0
EQ00312,Backhoe Loader,S107,9.1,1.7,62,20.2,99,C9563,OP0880,13.039525,80.293834,Due Soon,97,Running,S107,Active,Normal,0
EQ00313,Motor Grader,S005,5.5,2.7,66,39.0,28,C9963,OP0073,13.12536,79.973207,Overdue,88,Maintenance,S005,Active,Maintenance Overdue,1
EQ00314,Excavator,S044,5.3,0.1,59,32.2,100,C5370,OP0079,13.019802,80.178397,Due Soon,69,Running,S044,Active,Normal,0
EQ00315,Dump Truck,S122,9.6,2.5,92,34.1,83,C8376,OP0773,13.176924,80.109387,Due Soon,94,Running,S122,Active,Normal,0
EQ00316,Dump Truck,S026,9.8,2.6,75,38.3,89,C9720,OP0795,13.170094,80.178126,Due Soon,90,Running,S026,Active,Normal,0
EQ00317,Wheel Loader,S148,8.4,0.2,53,21.6,88,C8672,OP0435,13.05564,80.357425,Good,77,Running,S148,Active,Normal,0
EQ00318,Bulldozer,S095,7.6,2.5,73,25.8,97,C1497,OP0323,12.845414,80.177054,Good,80,Running,S095,Active,Normal,0
EQ00319,Backhoe Loader,S030,6.3,1.4,51,20.2,85,C7800,OP0334,13.146737,80.057326,Good,72,Running,S030,Active,Normal,0
EQ00320,Backhoe Loader,S098,6.8,0.2,94,31.9,82,C7594,OP0926,12.775069,79.980004,Good,76,Running,S098,Active,Normal,0
EQ00321,Wheel Loader,S098,6.3,2.5,38,34.4,96,C6401,OP1200,13.012967,80.327123,Good,90,Running,S098,Active,Normal,0
EQ00322,Motor Grader,S017,7.9,1.6,80,38.6,91,C8980,OP0172,13.162722,80.162778,Good,79,Running,S017,Active,Normal,0
EQ00323,Dump Truck,S094,10.4,2.7,81,37.4,85,C4178,OP0159,12.78024,80.284055,Good,80,Running,S094,Active,Normal,0
EQ00324,Skid Steer Loader,S036,0.5,22.0,40,27.1,89,C7003,OP0685,13.098433,80.281677,Good,5,Idle,S036,Active,High Idle,1
EQ00325,Backhoe Loader,S083,9.2,2.6,68,14.3,28,C8341,OP0479,13.05001,80.254255,Overdue,87,Maintenance,S083,Active,Maintenance Overdue,1
EQ00326,Bulldozer,S027,8.2,1.6,62,32.3,94,C8306,OP0293,12.893015,80.147841,Due Soon,80,Running,S027,Active,Normal,0
EQ00327,Skid Steer Loader,S100,8.2,1.1,42,18.4,97,C2984,OP0559,12.730034,80.305096,Good,67,Running,S100,Active,Normal,0
EQ00328,Excavator,S081,8.9,2.4,57,28.3,94,C3616,OP0194,12.840559,80.225129,Good,67,Running,S081,Active,Normal,0
EQ00329,Backhoe Loader,S078,5.1,1.3,93,34.7,80,C6225,OP0100,12.856983,80.052746,Due Soon,89,Running,S078,Active,Normal,0
EQ00330,Skid Steer Loader,S065,6.5,0.9,53,14.5,88,C9127,OP0907,13.028296,80.046517,Good,91,Running,S065,Active,Normal,0
EQ00331,Motor Grader,S119,6.3,2.7,47,39.2,100,C5689,OP0457,12.912264,80.333637,Good,70,Running,S119,Active,Normal,0
EQ00332,Skid Steer Loader,S079,8.4,1.9,37,35.2,84,C5309,OP0466,12.862787,80.399023,Good,96,Running,S079,Active,Normal,0
EQ00333,Motor Grader,S086,5.9,2.8,41,31.4,82,C9753,OP0737,13.288258,80.157574,Overdue,76,Running,S086,Active,Normal,0
EQ00334,Bulldozer,S108,5.4,0.4,49,17.1,88,C8402,OP0398,13.317296,80.056083,Due Soon,74,Running,S108,Active,Normal,0
EQ00335,Backhoe Loader,S005,10.6,2.4,72,16.1,96,C9953,OP0424,12.965024,80.174961,Good,79,Running,S005,Active,Normal,0
EQ00336,Bulldozer,S149,7.8,1.6,39,32.9,96,C5335,OP1133,12.87368,79.978268,Good,67,Running,S149,Active,Normal,0
EQ00337,Skid Steer Loader,S132,8.7,0.7,79,29.1,89,C1860,OP0599,12.74977,80.345587,Good,78,Running,S132,Active,Normal,0
EQ00338,Skid Steer Loader,S068,7.0,2.7,82,36.0,96,C3691,OP0495,12.77328,80.33211,Good,68,Running,S068,Active,Normal,0
EQ00339,Dump Truck,S107,7.4,0.5,72,15.4,100,C6670,OP1130,13.239752,80.323408,Good,72,Running,S107,Active,Normal,0
EQ00340,Excavator,S109,11.0,0.1,67,31.3,90,C9078,OP0602,13.157867,80.179453,Good,98,Running,S109,Active,Normal,0
EQ00341,Excavator,S108,8.0,1.0,87,19.7,91,C9363,OP1013,13.029863,79.954733,Good,89,Running,S108,Active,Normal,0
EQ00342,Wheel Loader,S072,9.8,2.3,83,13.8,97,C8685,OP0467,12.76395,80.286799,Due Soon,91,Running,S072,Active,Normal,0
EQ00343,Excavator,S046,10.0,0.3,39,14.1,89,C3006,OP0269,12.987639,80.352633,Good,96,Running,S046,Active,Normal,0
EQ00344,Motor Grader,S015,7.8,2.9,66,39.0,92,C2064,OP0525,13.008326,80.206998,Good,98,Running,S015,Active,Normal,0
EQ00345,Dump Truck,S148,9.2,0.6,82,17.1,92,C2761,OP0898,13.016664,80.133113,Good,85,Running,S148,Active,Normal,0
EQ00346,Wheel Loader,S108,10.8,0.9,61,26.9,98,C1036,OP0961,13.176896,80.334795,Good,70,Running,S108,Active,Normal,0
EQ00347,Excavator,S144,6.3,0.4,94,24.4,98,C4543,OP0583,12.730657,80.211341,Good,84,Running,S144,Active,Normal,0
EQ00348,Bulldozer,S118,8.9,0.3,83,37.7,90,C1127,OP0648,12.814109,80.172818,Good,87,Running,S118,Active,Normal,0
EQ00349,Motor Grader,S026,5.1,2.4,36,37.3,81,C3450,OP0275,13.067045,80.056898,Good,88,Running,S026,Active,Normal,0
EQ00350,Backhoe Loader,S027,7.7,0.8,42,30.7,93,C7693,OP0849,13.109761,80.321708,Good,97,Running,S027,Active,Normal,0
EQ00351,Motor Grader,S028,9.9,1.1,38,34.5,98,C3777,OP0396,12.769901,80.075254,Good,75,Running,S028,Active,Normal,0
EQ00352,Wheel Loader,S114,10.2,1.2,43,27.2,85,C6431,OP0263,13.243669,80.385155,Good,85,Running,S114,Active,Normal,0
EQ00353,Excavator,S060,5.7,2.6,43,35.6,91,C8901,OP1116,12.959948,80.215295,Good,67,Running,S060,Active,Normal,0
EQ00354,Bulldozer,S101,9.5,0.3,54,24.1,96,C1198,OP0271,12.911349,80.189198,Good,78,Running,S101,Active,Normal,0
EQ00355,Motor Grader,S109,6.1,1.0,70,14.6,90,C1200,OP0834,13.103553,80.12941,Good,81,Running,S109,Active,Normal,0
EQ00356,Wheel Loader,S059,7.3,0.8,69,31.1,89,C5694,OP0559,12.746762,80.178562,Due Soon,90,Running,S059,Active,Normal,0
EQ00357,Wheel Loader,S134,6.6,2.3,95,22.9,97,C5410,OP0760,13.128393,80.048154,Good,75,Running,S134,Active,Normal,0
EQ00358,Bulldozer,S029,6.0,2.4,63,23.6,99,C2334,OP0648,13.319647,80.138245,Good,76,Running,S029,Active,Normal,0
EQ00359,Motor Grader,S022,7.3,2.4,63,28.3,84,C6515,OP0431,13.243344,80.334855,Good,83,Running,S022,Active,Normal,0
EQ00360,Bulldozer,S131,5.4,0.1,78,30.4,82,C3609,OP0230,12.809978,80.143675,Good,71,Running,S131,Active,Normal,0
EQ00361,Dump Truck,S033,9.7,0.4,89,34.8,96,C4134,OP0373,12.72855,80.381931,Good,85,Running,S033,Active,Normal,0
EQ00362,Dump Truck,S112,6.7,1.9,85,17.6,98,C1490,OP0519,12.936134,80.035627,Good,66,Running,S112,Active,Normal,0
EQ00363,Backhoe Loader,S102,9.4,2.0,65,20.3,83,C8441,OP0188,13.001431,80.067672,Good,92,Running,S102,Active,Normal,0
EQ00364,Bulldozer,S008,7.6,1.0,40,26.9,83,C7807,OP0004,13.262811,80.140088,Good,79,Running,S008,Active,Normal,0
EQ00365,Backhoe Loader,S015,10.3,1.5,66,15.7,95,C3861,OP0011,13.274862,79.956308,Good,91,Running,S015,Active,Normal,0
EQ00366,Wheel Loader,S020,9.0,0.3,41,19.2,94,C7826,OP0100,12.725297,80.031034,Good,72,Running,S020,Active,Normal,0
EQ00367,Motor Grader,S053,8.7,2.8,80,24.1,89,C6564,OP0672,12.873401,80.004052,Due Soon,79,Running,S053,Active,Normal,0
EQ00368,Backhoe Loader,S110,8.0,1.2,87,20.8,93,C7344,OP0781,13.203586,80.108737,Overdue,65,Running,S110,Active,Normal,0
EQ00369,Excavator,S067,10.0,0.7,75,15.9,97,C5822,OP0070,12.851278,80.180128,Good,77,Running,S067,Active,Normal,0
EQ00370,Motor Grader,S056,8.4,1.2,51,17.6,81,C4258,OP0799,12.963943,80.120821,Due Soon,65,Running,S056,Active,Normal,0
EQ00371,Motor Grader,S144,7.9,2.7,90,32.8,100,C4366,OP0823,13.239033,80.084464,Good,73,Running,S144,Active,Normal,0
EQ00372,Backhoe Loader,S124,9.6,1.6,90,13.7,83,C1919,OP0081,13.244978,80.10131,Good,86,Running,S124,Active,Normal,0
EQ00373,Dump Truck,S076,6.8,0.7,47,32.0,100,C6916,OP0117,13.215824,80.215604,Good,73,Running,S076,Active,Normal,0
EQ00374,Backhoe Loader,S081,6.3,2.1,82,36.0,86,C8259,OP0387,13.218601,79.984197,Good,69,Running,S081,Active,Normal,0
EQ00375,Motor Grader,S063,5.4,0.3,53,17.7,93,C6204,OP0958,12.768856,80.230825,Due Soon,69,Running,S063,Active,Normal,0
EQ00376,Motor Grader,S105,6.7,2.1,50,36.8,84,C3892,OP0666,12.987331,80.223207,Good,95,Running,S105,Active,Normal,0
EQ00377,Skid Steer Loader,S060,7.3,0.5,48,14.3,82,C3087,OP0041,13.287019,80.185968,Good,93,Running,S060,Active,Normal,0
